CUST_ID,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
606786,49,M,10,0,0,IOSBS,73,120445,40025,33360,47060,86296.5,0.717311,1933.5,126,19200
606801,32,M,10,0,0,AOSBS,77,38836,9680,7990,21166,39178.3,1.0119,10226.7,66,1500
606811,71,M,33,0,0,ESC,82,58130,18810,25060,14260,27015.8,0.46922,66,210,10423
606869,86,M,12,0,0,ESC,83,12330,3940,4310,4080,10063.5,0.824286,442,56,1500
606904,54,M,26,0,0,TEL,55,25085,3390,8795,12900,14613.6,0.591333,350.1,0,0
606907,55,M,29,0,0,TEL,75,43260,19100,11660,12500,28187.8,0.657231,158.9,112,6150
606932,32,M,10,0,0,IOSBS,75,542760,78690,99360,364710,434371,0.801276,11420.6,156,418400
606959,72,M,21,0,0,TEL,72,56876,16886,24870,15120,49143.5,0.871255,591.8,16,3000
607110,68,M,34,0,0,TEL,81,25680,10850,6630,8200,21817.5,0.854264,517.2,22,300
606977,48,M,5,0,0,TEL,58,52600,10490,12970,29140,34684,0.661863,62,0,0
606983,64,F,11,0,0,EWIN,81,38000,11880,13040,13080,27479.6,0.727621,441,44,2000
607032,49,F,12,0,0,OTHERS,82,279710,79900,123190,76620,207301,0.749029,9,129,20100
607036,43,F,18,0,0,TEL,82,47720,14170,17990,15560,36998.5,0.778259,585.2,51,6260
607041,34,F,7,0,0,IOSBS,83,240120,43110,88860,108150,177239,0.762657,1192.6,228,81300
607058,56,M,26,0,0,EWIN,83,188335,67087,58599,62649,136191,0.730196,1027,264,37800
607106,59,M,33,0,0,TEL,73,48180,18750,15520,13910,35735.5,0.74752,16.1,21,5800
607224,46,M,24,0,0,AOSBS,72,525523,228140,125097,172286,405489,0.775113,6205.6,329,571090
607251,51,M,30,0,0,TEL,78,101410,24470,38260,38680,73967.1,0.731261,37,127,25000
607270,48,F,9,0,0,EWIN,65,27030,9440,8780,8810,18342.7,0.678606,213,0,0
607280,42,M,8,1,1,IOSBS,41,849092,3400,315363,530329,275281,0.336395,69.12,0,0
607292,32,M,8,0,0,EWIN,41,23150,3710,9130,10310,18370.2,0.798279,4.2,82,6500
607294,58,M,32,0,0,TEL,68,17720,7350,7380,2990,15291.2,0.868575,152.1,19,3600
607549,43,M,22,0,0,EWIN,83,73097,14366,22815,35916,52660.6,0.725612,302.6,287,99892
607323,46,M,9,0,0,TEL,16,41359,18640,2010,20709,51612.9,1.24792,9,13,27000
607397,45,M,6,0,0,MULTI,62,87025,34000,33335,19690,49843.4,0.577115,3.4,415,41400
607398,56,M,15,0,0,AOSBS,78,113300,51130,34380,27790,79040.5,0.708213,64,74,17000
607408,58,M,24,0,0,AOSBS,82,425937,150017,138681,137239,256068,0.606112,29.2,170,14000
607438,56,M,34,0,0,TEL,68,12680,4630,4020,4030,10469.6,0.831987,2.5,62,6320
607457,52,M,13,0,0,TEL,83,74302,24882,29915,19505,51094.3,0.689362,104.2,112,15000
607458,75,F,8,0,0,TEL,80,26350,6180,9270,10900,20368.2,0.775643,50,58,9000
607537,40,F,3,0,0,AOSBS,61,15420,2660,6810,5950,14387,0.940794,232,47,18930
607616,55,M,31,0,0,EWIN,61,15123,4693,6760,3670,7036.13,0.466583,19,0,0
607645,47,F,3,0,0,EWIN,49,15300,4460,8170,2670,10356.5,0.67951,6.1,36,2000
607695,59,M,16,0,0,TEL,74,233315,89120,109280,34915,154623,0.668121,1378,41,2000
607777,40,M,22,0,0,AOSBS,74,92110,30970,21420,39720,70552.5,0.765959,3.5,213,110415
607874,52,M,24,0,0,TEL,82,22150,8650,7140,6360,12530,0.571558,789.1,0,0
607876,46,M,2,0,0,TEL,68,13200,4310,4690,4200,9272,0.703939,67,35,500
607916,69,M,31,0,0,TEL,83,153231,43728,68026,41477,143996,0.942273,688.4,64,55000
607936,50,M,15,0,0,TEL,83,111060,46690,40160,24210,74050.5,0.668382,1506.4,125,75500
607983,58,M,14,0,0,ESC,70,10820,4720,2780,3320,0,0.00184843,29.2,0,0
608027,50,M,16,0,0,TEL,72,25840,11215,9615,5010,19055.2,0.749815,3.6,84,19500
608073,53,M,6,0,0,TEL,29,29790,5724,15450,8616,28328.8,0.964376,4.5,15,5500
608080,59,M,8,0,0,EWIN,72,10060,3060,3670,3330,6687.11,0.666711,116.5,0,0
608110,49,M,33,0,0,IOSBS,22,109480,10,23720,85760,95605,0.886783,55,41,64738.5
608115,50,M,24,0,0,ESC,81,211393,65358,59775,86260,136238,0.649493,2820.1,104,64700
608390,59,F,28,0,0,TEL,83,168718,47810,72373,48535,126299,0.759306,177.2,60,23000
608203,65,M,15,0,0,TEL,64,103163,21775,49108,32280,118502,1.15915,401.5,37,23000
608233,61,M,29,0,0,IOSBS,77,32664,16046,10418,6200,26439.2,0.815123,19.1,50,5500
608252,49,M,9,0,0,TEL,75,277580,46660,146990,83930,203720,0.736074,3,240,178164
608268,50,M,13,0,0,MULTI,78,699216,219244,221092,258880,497751,0.71609,3835.9,299,156000
608286,46,M,23,0,0,AOSBS,75,15780,5150,4840,5790,11949.5,0.768663,233.3,30,3000
608330,58,M,23,0,0,TEL,53,76380,40860,29670,5850,51087.5,0.66886,18.5,55,14000
608351,74,M,32,0,0,TEL,77,14210,5410,5380,3420,8421,0.597537,926.4,0,0
608435,66,M,30,0,0,TEL,63,24584,8682,8160,7742,1905.5,0.0775098,81.5,0,0
608481,46,M,24,0,0,TEL,71,27020,10260,8200,8560,18578.5,0.694245,698.7,0,0
608497,58,M,33,0,0,EWIN,82,25080,7750,8440,8890,29346.9,1.17771,553.8,41,12900
608508,55,M,10,0,0,TEL,81,127556,36923,47841,42792,103267,0.814009,1769,37,22000
608677,64,F,14,0,0,ESC,52,16850,4060,8250,4540,15493.1,0.935021,247.6,33,500
608704,52,M,7,0,0,AOSBS,34,11310,820,3840,6650,7380,0.656057,5.5,17,500
608715,37,M,9,0,0,EWIN,69,29210,9030,9690,10490,22158.8,0.762711,550.4,42,4800
608721,41,M,20,0,0,AOSBS,78,35342,9285,14390,11667,22430.7,0.635242,187.6,57,20800
609034,39,M,13,1,1,IOSBS,81,591621,184651,235522,171448,554205,0.938682,5517.3,118,229540
609087,52,F,32,0,0,TEL,66,40200,15840,16790,7570,31163.5,0.776206,65.2,0,0
609089,34,F,10,0,0,AOSBS,83,70094,19784,22480,27830,47268.3,0.68206,710.9,0,0
609131,55,M,30,0,0,TEL,80,41990,13410,16460,12120,25135.2,0.599551,252.6,52,3000
609136,43,M,8,0,0,TEL,78,94200,27040,58280,8880,98807.6,1.0522,299.9,39,8500
609215,45,F,11,0,0,TEL,44,28212,13715,6885,7612,21145,0.749504,1.5,24,15000
609224,67,F,13,0,0,OTHERS,43,29980,16890,9490,3600,20823.9,0.695927,65.4,0,0
609238,81,M,33,0,0,TEL,35,10728,2918,1750,6060,5730.39,0.534153,0,0,0
609282,90,M,25,0,0,TEL,77,66230,14860,28370,23000,50437.5,0.769704,273.6,79,19000
609288,60,M,15,0,0,EWIN,63,142084,29360,55070,57654,100012,0.710309,20.5,0,0
609310,54,M,32,0,0,TEL,76,40790,11380,11740,17670,33492.5,0.823547,305.9,60,8000
609320,58,M,26,0,0,TEL,14,16945,10941,540,5464,13052.5,0.770286,19421.2,0,0
609345,43,M,13,0,0,EWIN,83,49039,14248,17548,17243,22273.5,0.463987,91.6,98,9400
609352,33,M,10,0,0,IOSBS,64,21340,3290,8990,9060,17336.5,0.812395,6505,21,15500
609361,56,M,9,0,0,TEL,62,156365,13200,73330,69835,119639,0.765446,2492.7,22,13700
610072,27,M,7,0,0,IOSBS,83,86960,21110,34110,31740,48914.3,0.570082,0,503,21826.1
609373,68,M,17,0,0,TEL,55,38930,17770,15920,5240,20405.3,0.524153,17.9,52,1000
609391,61,M,22,0,0,ESC,81,65860,24365,23125,18370,66723.8,1.01843,915.2,62,24000
609397,53,M,33,0,0,AOSBS,65,151950,71370,42860,37720,98686.5,0.654469,11.5,319,79771
609415,67,M,33,0,0,EWIN,82,50052,15757,17580,16715,31260.9,0.638833,283.9,97,6000
609434,38,M,17,0,0,OTHERS,68,145040,80280,43240,21520,112910,0.779782,14898.2,0,0
609509,34,M,8,0,0,ESC,57,12840,1250,7500,4090,11394.7,0.896784,138.6,48,6900
610091,49,M,31,0,0,AOSBS,67,62843,17330,18590,26923,41359.2,0.666091,1669.3,94,39189
609531,50,F,7,0,0,TEL,56,36018,19260,15688,1070,30892,0.861847,8,0,0
609571,27,M,6,0,0,IOSBS,66,27142,3970,9260,13912,20461.7,0.755718,578.6,22,2540
609578,53,M,19,0,0,AOSBS,72,29010,11710,10670,6630,19654,0.680249,0.9,166,17000
609696,38,M,16,0,0,EWIN,66,17321,7011,4940,5370,15677.5,0.919549,533.6,63,20400
609731,57,M,5,0,0,TEL,74,23940,10910,5580,7450,9753.3,0.417849,524.5,0,0
609732,59,M,14,0,0,AOSBS,45,14000,6740,4400,2860,10894.5,0.784604,28.9,0,0
609753,24,M,6,0,0,EWIN,83,258560,54090,108530,95940,251181,0.97444,201.3,178,92600
610314,53,M,26,0,0,EWIN,83,54693,20328,18500,15865,31875,0.588032,4.1,133,21635
609773,30,M,7,0,0,IOSBS,24,29250,980,5620,22650,35825.5,1.24258,1958.7,14,56238.5
609808,56,M,23,0,0,TEL,72,73190,10580,18380,44230,50785.7,0.699081,351.2,70,24360
609879,63,M,31,0,0,TEL,83,83720,30940,27840,24940,58359.7,0.697799,3,49,12600
609884,60,M,32,0,0,TEL,75,27280,7770,9140,10370,21269.2,0.781864,215.9,83,7350
609900,46,M,25,0,0,AOSBS,68,51230,12820,20440,17970,41979,0.822741,2,216,54220
609924,41,M,7,0,0,TEL,68,11420,3080,4610,3730,7105.96,0.653377,190.9,0,0
609951,64,M,28,0,0,TEL,33,13780,3620,5590,4570,7667,0.556386,3.4,0,0
610058,64,M,31,0,0,OTHERS,68,31700,8400,13180,10120,24596.6,0.777811,172.1,81,7600
610114,84,M,12,0,0,TEL,8,21220,730,270,20220,0,0,27972,0,0
610119,68,F,7,0,0,TEL,66,17000,6310,4800,5890,5390,0.317647,2.5,45,1000
610144,34,M,10,0,0,AOSBS,59,23390,8100,10120,5170,16556.7,0.729229,60.6,22,4000
610164,45,M,8,0,0,TEL,76,19180,7140,6420,5620,7445.5,0.388191,285.5,0,0
610207,54,F,4,0,0,TEL,82,13700,5420,4360,3920,7804.6,0.574788,208,0,0
610236,59,M,5,0,0,TEL,82,282684,63980,102326,116378,294514,1.04496,9,85,262028
610247,25,F,6,0,0,TEL,28,73350,64360,7500,1490,55180.5,0.75229,0.5,12,4870
610262,61,F,28,0,0,TEL,80,13960,4160,5230,4570,7134.01,0.511749,272.4,0,0
610330,67,M,29,0,0,AOSBS,77,18840,4910,5820,8110,13842.2,0.751685,1796.7,0,0
610357,52,M,25,0,0,ESC,82,27278,9958,9260,8060,10813.2,0.447942,383.1,103,67910
610428,77,M,16,0,0,OTHERS,82,95709,32492,31331,31886,59367.2,0.623949,911,41,2330
610466,67,M,34,0,0,EWIN,47,15950,2970,4540,8440,11031.5,0.698527,159.9,0,0
610511,45,M,21,0,0,TEL,82,71420,17500,32340,21580,45008,0.634808,1497.4,271,41400
610512,43,M,8,0,0,TEL,76,185213,108333,44675,32205,118179,0.641877,2329.7,53,62500
610529,63,M,32,0,0,EWIN,80,57649,19288,18163,20198,55348.5,0.971636,1107.6,91,12200
610576,83,M,38,1,1,TEL,83,112194,44890,35536,31768,62307,0.566911,1879.9,0,0
610635,53,M,27,0,0,AOSBS,74,83990,27700,35740,20550,68620.5,0.818437,5,74,28500
610655,37,M,16,0,0,TEL,83,14100,4740,4870,4490,11871.2,0.844766,6.8,113,2400
610675,47,M,27,0,0,AOSBS,69,32308,6494,15107,10707,18682.7,0.586439,271.3,218,18750
610692,58,M,29,0,0,TEL,66,13280,4050,4620,4610,9723.15,0.73593,1,43,3400
610693,46,M,24,0,0,AOSBS,62,29560,3030,7660,18870,22876.9,0.777975,2701.3,9,3000
610824,50,M,14,0,0,AOSBS,25,11760,5230,4000,2530,9495.5,0.80744,0,0,0
610881,48,F,3,0,0,TEL,39,26350,5990,18600,1760,20805.5,0.795275,3.5,17,6500
610906,53,M,16,0,0,TEL,83,90514,30986,30920,28608,46519.9,0.520692,196.4,185,23000
610907,44,F,2,0,0,AOSBS,79,20420,4660,7360,8400,14693,0.723947,534,0,0
610957,49,M,4,0,0,EWIN,10,37550,10,29710,7840,20373,0.553742,0.5,0,0
610958,57,M,29,0,0,OTHERS,62,15350,3110,5620,6620,7149.5,0.467068,154.2,61,2600
610994,40,F,5,0,0,EWIN,21,17440,2140,2460,12840,5803.13,0.332748,0.5,62,3800
611027,59,M,32,0,0,TEL,74,11192,6244,2780,2168,10161.6,0.913298,0.6,64,4900
611053,66,M,31,0,0,OTHERS,81,286640,87140,105650,93850,166414,0.592163,8.3,324,293680
611080,24,M,4,0,0,AOSBS,30,20640,7230,11070,2340,12105.5,0.59765,1.3,63,2550
611119,39,M,18,0,0,TEL,48,23250,7070,5920,10260,8857.5,0.394731,765.1,0,0
611140,56,M,29,0,0,TEL,83,116201,41266,40100,34835,69759.4,0.603002,501.4,129,23850
611153,45,M,26,0,0,AOSBS,65,16155,3360,5485,7310,11127.5,0.720489,397,45,7367.5
611232,80,M,2,0,0,TEL,83,17590,6930,6810,3850,12817.9,0.735528,226,0,0
611233,50,F,4,0,0,AOSBS,81,19160,6180,7990,4990,21319.1,1.11843,606.6,27,9500
611252,68,M,33,0,0,ESC,8,12190,11310,880,10,3621.5,0.300369,7,0,0
611290,63,M,6,0,0,ESC,77,18640,6790,6880,4970,16135.1,0.868299,511,75,7200
611305,44,M,22,0,0,EWIN,57,96430,14790,10080,71560,56428.6,0.596211,5026.2,163,62460
611336,60,F,31,0,0,TEL,81,58163,28928,19065,10170,57419.2,0.989103,385.8,161,43640
611370,30,M,8,0,0,AOSBS,31,33340,13200,8050,12090,25849.5,0.77533,6,111,24300
611402,48,F,1,0,0,TEL,44,54330,10,15960,38370,34200,0.646971,111.5,56,10885
611426,61,M,11,0,0,IOSBS,81,162680,42200,52070,68410,129634,0.801355,1122.6,101,11000
611435,47,M,9,0,0,EWIN,4,37670,10,37670,10,13115,0.348155,4.2,67,152380
611443,26,M,6,0,0,AOSBS,58,133610,32630,37530,63450,76203,0.571986,4.1,161,102300
611457,47,M,17,0,0,AOSBS,81,282190,108650,95990,77550,220131,0.790605,5531,43,22000
611465,54,M,17,0,0,AOSBS,82,53300,12780,23610,16910,74476.3,1.40481,430.7,30,26000
611480,46,F,11,0,0,EWIN,63,119101,22250,34255,62596,107157,0.907019,1590.8,103,25000
611503,56,F,14,0,0,ESC,83,51580,17690,18210,15680,33611,0.658802,219.6,60,7000
611537,61,M,22,0,0,TEL,79,200089,63756,58205,78128,155780,0.784275,43,177,64900
611538,58,M,33,0,0,TEL,80,37904,7730,16880,13294,24528.1,0.652122,12.1,97,1000
611570,35,M,9,0,0,TEL,63,11850,4830,4550,2470,8995.1,0.760768,2.7,127,5200
611613,67,M,34,0,0,EWIN,66,38150,16260,10840,11050,26973.6,0.716503,268,0,0
611649,61,M,8,0,0,AOSBS,83,50375,14643,22220,13512,23551.2,0.468709,565.6,0,0
611680,40,F,11,0,0,AOSBS,63,15817,7422,6265,2130,9306.16,0.590893,200.9,0,0
611697,50,M,27,0,0,MULTI,75,209104,112968,58326,37810,204826,0.981263,620,210,166516
611809,48,M,29,0,0,TEL,41,18270,4260,4840,9170,15751.2,0.866376,46.5,47,16042
611860,59,M,11,0,0,AOSBS,75,14434,3788,5668,4978,6991.5,0.487807,163.5,348,63084
611862,66,M,24,0,0,TEL,36,11595,3855,3490,4250,5640.5,0.489909,264.5,24,1300
611887,45,M,21,0,0,ESC,79,32300,10450,13090,8760,11657.7,0.366802,116.7,177,1230
611894,51,M,21,0,0,TEL,74,33250,15090,11490,6670,29144.1,0.886738,47.5,32,6800
611908,48,M,19,0,0,AOSBS,83,11487,3438,4000,4049,8180.38,0.720326,77,64,1500
612001,68,M,31,0,0,TEL,58,32345,4870,12510,14965,27366.6,0.848866,156.9,95,5318.4
612008,53,M,20,0,0,EWIN,78,265587,81965,86010,97612,198601,0.754898,13346,114,3000
612094,41,M,10,0,0,IOSBS,74,12980,4820,5160,3000,7686.09,0.59369,7.9,0,0
612113,53,F,2,0,0,EWIN,77,38775,10985,11970,15820,22330.2,0.576409,210.5,51,2600
612114,56,M,32,0,0,TEL,71,24480,4990,10740,8750,17144.5,0.70239,4.3,155,3300
612126,55,M,4,0,0,ESC,83,51380,17990,20110,13280,39974.7,0.779188,2.8,184,98790
612156,50,M,10,0,0,TEL,80,38285,11290,13870,13125,25762.5,0.675003,214.4,95,15500
612175,62,M,26,0,0,ESC,83,14630,5250,5370,4010,12126.9,0.839845,271.9,43,5670
612180,41,M,15,0,0,AOSBS,53,22866,4520,8398,9948,6722.91,0.304684,9.9,96,111284
612215,51,M,28,0,0,EWIN,81,35510,8530,13600,13380,31587.7,0.890669,1.5,80,8100
612272,55,F,13,0,0,TEL,72,14662,6350,4782,3530,5331.95,0.369932,287.8,0,0
612296,67,M,32,0,0,TEL,44,132821,38448,23931,70442,100033,0.754999,37.5,53,26700
612311,37,M,9,0,0,IOSBS,69,20620,5760,7170,7690,26850.1,1.31281,6.1,54,10500
612340,60,M,17,0,0,EWIN,80,15540,4290,5800,5450,6678.11,0.436172,238.6,0,0
612346,57,M,29,0,0,TEL,83,111906,25705,33150,53051,74437.2,0.68144,3653,64,18000
612367,50,M,31,0,0,AOSBS,83,132206,47608,46590,38008,96368.6,0.737545,182.7,106,92500
612370,50,M,20,0,0,EWIN,76,29130,7200,10310,11620,20400,0.709578,0,64,7600
612385,49,M,24,1,0,MULTI,82,274965,118216,73632,83117,212815,0.777245,1593.7,80,30720
612430,48,F,2,0,0,TEL,63,259910,154760,46420,58730,166537,0.641902,2.9,300,250500
612489,50,M,10,0,0,TEL,83,11060,3730,3700,3630,8471.2,0.775154,204.2,0,0
612519,36,F,3,0,0,TEL,72,38140,14100,9860,14180,34026.8,0.898315,104.5,82,39160
612520,43,M,7,0,0,TEL,72,140478,30190,51320,58968,99438.5,0.709994,0.5,163,34800
612818,64,M,8,0,0,TEL,68,11190,3350,3750,4090,8240,0.74084,109.5,58,5300
612528,35,M,9,0,0,IOSBS,50,995230,278630,273590,443010,559680,0.566583,4.6,145,179800
612544,43,M,10,0,0,AOSBS,70,15220,5570,4880,4770,11513,0.766294,4.3,49,2400
612551,47,F,10,0,0,TEL,61,20616,5056,10178,5382,18177.7,0.881728,116.5,11,1000
612556,52,M,14,0,0,AOSBS,83,191882,62580,71807,57495,134230,0.704265,3628.8,0,0
612565,37,M,14,0,0,IOSBS,71,74175,15486,29334,29355,44205.6,0.599025,1407.8,73,9600
612574,43,M,23,0,0,ESC,56,141369,13080,27930,100359,114980,0.828431,2030.1,280,65480
612606,53,M,20,0,0,TEL,80,16400,5320,5880,5200,7280,0.443902,1.2,0,0
612688,27,M,9,0,0,AOSBS,71,2576740,1127150,489736,959850,2054970,0.798284,5,253,1153900
612689,55,M,29,0,0,OTHERS,53,21978,6780,10865,4333,7522.15,0.353178,7.2,47,2700
612751,26,M,8,0,0,AOSBS,31,11810,3090,1100,7620,7946.88,0.672894,1617.8,97,38451
612753,60,M,34,0,0,EWIN,83,110414,29060,37848,43506,86320.4,0.790302,5,333,8112
612795,41,M,11,0,0,IOSBS,79,21307,5000,9848,6459,14320.2,0.701203,9.1,0,0
612796,63,F,14,0,0,ESC,80,23200,7320,8240,7640,22427.7,0.971019,1088.5,11,2500
612813,57,M,23,0,0,AOSBS,54,11550,2722,7298,1530,11420.1,0.992217,10.7,186,11200
612819,58,M,32,0,0,OTHERS,83,563970,259880,167610,136480,527936,0.940026,2004.5,194,269088
612820,52,M,32,0,0,OTHERS,82,153040,39980,48800,64260,114055,0.753234,871.6,96,23900
612823,64,M,36,0,0,TEL,80,20410,6700,6500,7210,18383.2,0.903147,395.7,0,0
612836,41,M,15,0,0,AOSBS,49,95231,28886,36974,29371,63674.3,0.675508,5763.5,0,0
612841,61,M,34,0,0,TEL,80,96871,36143,32549,28179,71369.1,0.742984,56,0,0
612860,45,M,10,0,0,TEL,39,17320,10,3710,13610,11992.7,0.697035,2192,19,2000
612926,58,M,20,0,0,TEL,59,157400,63670,74730,19000,127451,0.811315,21,46,28600
612938,53,M,17,0,0,TEL,82,62480,19820,20350,22310,33506,0.542189,185.5,71,1600
613023,56,M,28,0,0,TEL,71,45350,11250,17770,16330,37587.1,0.83676,908.4,40,8300
613039,46,M,12,0,0,AOSBS,82,161799,65170,54421,42208,101390,0.637498,1203.9,142,68199
613068,65,M,19,0,0,TEL,74,27630,9730,10310,7590,18584.2,0.67261,77.2,0,0
613069,35,M,15,0,0,OTHERS,78,42365,12040,14210,16115,34975.6,0.836907,3960.7,25,8100
613085,46,M,11,0,0,TEL,64,15450,4010,6260,5180,5263.5,0.347152,0,0,0
613114,48,M,7,0,0,TEL,79,100670,46230,31470,22970,73462.2,0.732117,1038,0,0
613116,51,M,12,0,0,TEL,66,60780,22155,21120,17505,45214.9,0.747957,586.7,53,7000
613213,45,M,23,0,0,AOSBS,52,223044,34834,71610,116600,200103,0.905926,420.4,452,553676
613257,39,M,13,0,0,TEL,52,32810,12820,10920,9070,27306,0.832246,1.9,110,31490
613272,55,M,15,0,0,EWIN,80,40300,15160,14420,10720,29871.8,0.74483,145.9,89,38512
613302,70,M,2,0,0,TEL,81,52791,18116,19474,15201,39591.4,0.757391,1103.4,40,10700
613307,30,M,11,0,0,AOSBS,74,65084,28068,15940,21076,40503.3,0.623091,2762.6,51,8756.1
613323,55,M,23,0,0,ESC,81,107128,34200,38532,34396,90287.6,0.849171,2419.6,35,123700
613358,88,M,29,0,0,TEL,70,504000,130700,220400,152900,352778,0.703727,288.7,29,12000
613385,51,M,11,0,0,EWIN,21,11600,6450,5150,10,8203,0.707155,2.3,0,0
613396,40,M,8,0,0,ESC,75,22650,7560,8690,6400,15204,0.675673,0,628,3748.8
613402,74,M,34,0,0,EWIN,81,191122,64707,62483,63932,119383,0.631238,89.8,107,177438
613432,60,M,17,0,0,EWIN,79,15200,4390,5980,4830,15823.4,1.04167,4.5,0,0
613466,55,M,12,1,0,TEL,25,21660,10000,7400,4260,21094.5,0.973892,7,15,6951
613523,54,F,13,0,0,ESC,79,48560,18880,16760,12920,30702.2,0.636989,8.7,136,16700
613538,56,M,2,0,0,TEL,23,38350,15710,7390,15250,18681.5,0.488435,807,0,0
613561,42,M,20,0,0,TEL,81,45559,14530,21000,10029,32493.7,0.716953,335.9,91,14000
613566,48,M,29,0,0,AOSBS,47,57160,21690,14460,21010,41434,0.733975,4015.7,37,2000
613586,68,M,33,0,0,OTHERS,71,424768,41515,189088,194165,322454,0.761514,999.7,56,35000
613590,47,M,5,0,0,TEL,68,36450,3150,6350,26950,32582,0.893882,11776.5,0,0
613603,60,M,19,0,0,TEL,81,59018,16560,20000,22458,49379.8,0.840419,646.4,72,11000
613680,60,M,33,0,0,EWIN,83,26585,7250,9915,9420,35547.3,1.33862,256.6,17,14000
613682,63,M,27,0,0,TEL,77,14560,5000,4920,4640,7938.15,0.546576,513.4,58,2050
613822,58,M,33,0,0,EWIN,82,61256,21320,21010,18926,37589.9,0.616567,412.6,268,13647.1
613865,45,M,17,0,0,EWIN,49,23140,12490,5300,5350,15262.5,0.660004,9,75,34200
614141,70,M,8,0,0,EWIN,72,15740,7100,3890,4750,13296.5,0.854924,800.5,25,5500
613873,34,M,13,0,0,AOSBS,25,41390,3600,25240,12550,14929,0.363107,10,0,0
613882,45,M,15,0,0,AOSBS,78,111297,22890,42884,45523,90378.9,0.816005,1235.8,67,33500
613904,48,M,15,0,0,TEL,82,1047100,293560,489250,264285,931867,0.897137,0,309,1105650
613916,52,M,33,0,0,TEL,39,10540,5270,2760,2510,6227,0.594592,4.6,132,36600
613993,49,M,28,0,0,AOSBS,32,30754,18197,10782,1775,8147.8,0.265845,144.1,152,15200
614025,64,M,14,0,0,TEL,76,15340,5490,5270,4580,11653.8,0.76883,152,43,3500
614117,55,M,26,0,0,TEL,45,29940,15420,5720,8800,19214,0.649968,35.8,0,0
614142,49,M,14,0,0,ESC,76,178860,20280,76270,82310,82221,0.467522,4007,93,12880
614187,81,M,34,0,0,TEL,25,41492,10,19220,22272,11806.2,0.285024,292.4,55,3000
614196,56,M,12,0,0,ESC,62,39080,19640,10440,9000,16347,0.420344,3.6,229,13930
614219,60,M,3,0,0,TEL,83,82584,34634,23080,24870,59072.6,0.721964,1428.5,32,16000
614235,55,M,23,0,0,TEL,70,17670,7090,7930,2650,15507.6,0.877624,9,37,2600
614274,51,F,4,0,0,TEL,56,23510,14630,3140,5740,34333.5,1.46676,5.8,16,16500
614298,65,M,36,0,0,TEL,81,764646,223627,279195,261824,607015,0.797304,30875.7,65,110000
614313,35,M,12,0,0,TEL,11,41170,10,2000,39170,39697,0.964222,2.7,10,3370
614333,47,M,24,0,0,OTHERS,80,107620,38700,38670,30250,87019.1,0.808577,6.4,240,224200
614347,41,M,2,0,0,TEL,75,36475,9960,15340,11175,26400.8,0.729535,305,54,8500
614373,52,F,8,0,0,TEL,38,20950,7510,3190,10250,12050.5,0.575203,400,0,0
614392,50,M,19,0,0,TEL,64,40170,10660,14350,15160,34222.2,0.860895,367.4,55,55850
614417,54,M,22,0,0,TEL,21,10830,3500,5670,1660,2622,0.243952,7.5,0,0
614563,59,M,16,0,0,TEL,50,31760,5400,10770,15590,21642,0.691184,664,20,5700
615353,65,M,34,0,0,EWIN,80,60315,15893,21117,23305,31508.3,0.542307,10.8,118,2700
614582,36,M,6,0,0,EWIN,60,58190,21160,28240,8790,38809,0.669857,1.4,73,17500
614606,49,M,18,0,0,EWIN,75,226581,78085,78110,70386,186784,0.830523,0.5,149,61236
614620,60,M,19,0,0,TEL,43,23678,6990,10110,6578,12645,0.54312,3.5,42,19800
614667,50,M,22,0,0,IOSBS,81,174780,54780,69170,50830,142100,0.817942,892.6,79,38000
614748,41,M,21,0,0,MULTI,69,35629,10070,8139,17420,33450.2,0.940251,2391.7,0,0
614818,61,M,2,0,0,TEL,64,27370,7120,11270,8980,12288.1,0.467596,72,26,18400
614834,31,M,10,0,0,AOSBS,59,10280,5730,2870,1680,3778,0.369455,33.5,70,1351.5
614860,74,M,14,0,0,IOSBS,80,34260,11950,8970,13340,18102.3,0.530131,30805.5,0,0
614896,46,M,24,0,0,AOSBS,80,29675,9170,11745,8760,13572.4,0.466603,111.6,136,53900
614897,65,M,14,0,0,TEL,48,13800,3360,4860,5580,8441.35,0.61604,23.5,27,1100
614948,60,M,33,0,0,TEL,83,124500,39980,43750,40770,100894,0.812964,594.7,141,47000
614949,32,F,1,0,0,EWIN,72,11755,3690,5845,2220,9599,0.819991,3,182,4105
614963,60,M,7,0,0,TEL,82,20630,7790,5420,7420,22472.4,1.09561,482,42,11587
615002,52,M,28,0,0,EWIN,82,782811,247187,265267,270357,468756,0.610631,1537.2,153,149000
615051,65,M,26,0,0,TEL,26,21280,1850,11960,7470,14502,0.681485,2.3,0,0
615066,41,M,10,0,0,IOSBS,19,18642,1730,7552,9360,10958.8,0.587858,6.5,13,1000
615084,47,M,14,0,0,IOSBS,82,203183,69154,76235,57794,141447,0.697632,1541,101,80000
615114,57,M,30,1,0,TEL,64,52724,14736,23138,14850,35473.5,0.67585,700,29,7699
615120,24,M,3,0,0,IOSBS,69,48805,23290,15875,9640,43359.9,0.889046,248,33,20500
